x,y,class
4.245703318099248,4.5346993989772875,0
2.2458842965707504,3.962398427824594,0
3.1491443346704724,2.8310624837747933,0
2.508166914617716,3.2252270032025447,0
3.035149685389484,3.375872289330059,0
5.266114436087486,3.584414043305911,0
2.567270845577095,3.5825941516386965,0
2.281897948480366,2.839110129082898,0
3.5217563061763277,3.0718099493845408,0
1.3120656668170698,3.6440478311573252,0
0.425494975813419,4.248603441546174,0
4.0011077063501865,4.020264593831154,0
3.342282590193767,2.2823853858463394,0
4.9391458939292345,3.4887384201835845,0
5.128784961636802,3.260164975379349,0
2.4069512524481445,2.731366204734573,0
3.3310334751909747,2.4714326584813815,0
1.0615504416728525,3.4001750984237535,0
1.8362472689060305,2.529394414778981,0
3.9096583460897847,4.424364631773507,0
3.3943039843194476,2.97992299008693,0
3.1580918187429523,2.026777093201627,0
2.902100369602168,1.6600399740844989,0
4.00076973866737,2.731876568456316,0
3.0953505759058153,3.1921670185914555,0
2.885647777126101,1.6840788718854893,0
4.817984242010479,2.6016867064133695,0
1.8073839463544383,1.873005502106935,0
4.6779560848959,3.793703114839493,0
4.847797128720508,2.30317615406498,0
3.222670684074464,3.062115838503279,0
2.3798622107577785,3.6796422984944104,0
3.8257583325838267,2.5578310849005077,0
1.7209630028695282,3.416424109676837,0
1.9828083100535345,2.90696866051376,0
1.6498217827909307,3.3897657615859322,0
1.408086083407669,2.6148993400065557,0
3.0651263815967753,2.4664609454355633,0
5.381105326033515,2.2631581224238593,0
4.158556910801904,0.9536921525098241,0
2.351767664935623,3.3692868133043175,0
3.7014243831019122,3.132734227042281,0
4.271747377417935,3.0941848250809656,0
2.773897913980334,3.4528507272144977,0
4.116538749775462,3.1642839185555385,0
2.658223703893953,2.5560881306753256,0
2.474078280730608,3.5693086619714305,0
4.555606604633801,2.790058511970113,0
2.408813789280925,2.7246907266234945,0
3.446312454085071,3.729559488515687,0
3.3019449170740853,3.374490825435834,0
1.973165708345737,2.0470285717071173,0
4.064754488537584,2.5353510438233506,0
4.417397514219115,2.522591691533045,0
2.3917716625359633,2.6262378103572126,0
2.6895191505446494,3.409609791460006,0
3.264892466921976,2.692365110341424,0
1.6792794105601208,2.260753824479874,0
0.9705533911565127,3.320219080707604,0
4.219139255382198,2.7791023757283666,0
2.9126925043922087,2.935079680972021,0
3.175947111111265,2.719433899951398,0
4.058917181229631,2.9408035936240493,0
2.880898073810515,3.081566376252569,0
3.49945073054833,1.6891523774325086,0
3.3551194728606424,3.1778398228918388,0
2.741625148250939,4.500897618667749,0
2.5002576065936006,2.2346277249242728,0
1.507319238088324,2.791149716272105,0
2.3809783742542727,4.1888162737665935,0
5.779704297216314,2.5729072601537024,0
3.2467933441502064,3.5868963628222756,0
4.092673837820584,2.2049014477107156,0
5.4747966210894905,2.7967989897542647,0
0.5137443096329966,3.1473194591646783,0
4.091127384240299,3.1867417599285695,0
3.449959231463783,3.2968370094331045,0
2.4004396999741235,2.558539958093342,0
3.0375357082387073,3.004824399726206,0
4.700554788840207,3.9375405874736265,0
2.08553663361364,3.289087059670268,0
2.381914440567022,2.395796702492958,0
2.6787288767972126,3.6377597344200074,0
2.725764652731878,4.598308030196076,0
4.2549083063266355,2.7956277755370564,0
3.9969904686458038,2.930157364379996,0
2.979812263120272,3.304385708402885,0
2.745008938080108,3.216491819422663,0
4.218115469611573,3.0114285536989085,0
4.255980464096745,2.671294706178418,0
3.66605739404854,2.5528843748162653,0
1.0475714380562462,3.0144337832533616,0
5.2486982454560795,2.124739045908191,0
3.2943819500358322,2.851687686547487,0
2.071458265365689,3.1810784402345904,0
4.702199227873961,4.244924462849216,0
3.2829605449532533,3.7363335749858404,0
1.5330028181662958,4.112958172058359,0
4.205671555425013,3.043173994372292,0
3.6123099431170935,2.363866798443997,0
3.3983695506121188,3.441074059217899,0
3.3137874227045163,2.615667553771554,0
1.9884846912320886,3.6703490273671937,0
5.704614500469598,3.3575196694190836,0
4.650162602546824,3.4858431763394924,0
1.4623092425884145,2.183713851721314,0
1.1497551402938928,3.995005174623727,0
1.5238184416119729,3.286037601510157,0
-0.44202372354994823,3.221067744252053,0
3.242893058607075,3.2525177260621785,0
2.970372908817136,3.1768911623607963,0
2.064459773068003,3.0712960022652607,0
3.105939110174853,2.863285137799505,0
1.626023704104491,3.8974182093795866,0
0.27143379707944204,3.0387885201762104,0
1.902389391422071,3.889621863319984,0
4.762129080843016,2.2172909456221532,0
2.7614448182971776,3.8308830558047444,0
1.9125691560180027,3.384357936258246,0
2.704799308162425,2.84287882228935,0
2.5275051221239515,1.4439594414151857,0
2.167851183342222,2.5678711682159108,0
2.9871086517040832,3.307591415344735,0
2.013392790269625,3.5074162014706003,0
1.872830032676099,3.6469988176660184,0
0.5525969900811316,1.9157589004274045,0
2.0494362808284414,3.5050177852838713,0
3.57378622289232,3.5294021546676926,0
2.7301581328820115,3.6685794288987514,0
2.9256334649504794,2.6836406250171545,0
3.0728771583848027,4.001334406787497,0
2.104656444585768,2.806306685202105,0
3.348941397044394,1.8927845321431391,0
4.0890444544933375,2.735725163596908,0
4.097458861011317,3.049437794520899,0
1.694338863105248,2.2849664337700304,0
1.0716354464991429,2.7646253420804086,0
4.541198275783889,3.7723867733132908,0
0.8340698558865034,3.4145199785101914,0
2.991583788979987,2.6862876897927133,0
4.234673859212091,1.817668755821834,0
2.4609851836806884,2.094649890313664,0
2.757734844480772,3.5341220448129413,0
3.0681886061959123,3.1505565900555115,0
4.712615996554624,3.019691976405867,0
2.224102548244689,3.526489109255679,0
5.558998700253475,4.036206468983645,0
3.4854823285297916,3.201606961393936,0
3.100631356907898,4.272286478771383,0
3.597179219827763,3.131104376031284,0
2.429754423812875,3.6833756970087332,0
3.938997456551405,3.8837759625777424,0
3.391150018961285,3.9289553917617175,0
2.173265198165897,2.9549644801966597,0
3.356410281698479,2.1880895219199785,0
0.30110896902705697,3.26402106395413,0
2.87588867238336,3.202536361161658,0
4.339582375643473,2.4810072463776507,0
0.2722037844312908,2.7777669054940217,0
2.9799823410208015,4.685204880593234,0
2.3124985400690847,3.7421116067822773,0
1.986089199023718,2.6900404173979817,0
3.0313631756616166,2.334334504844151,0
2.7543597942656026,2.9292419518047845,0
2.830332770723454,2.0225766470275235,0
3.6791322096389276,2.9662192173543964,0
2.4385563423761427,2.899932098461462,0
3.848243976497949,2.7638980815405545,0
2.5877381610442898,4.083463110700093,0
5.730282020602203,3.720321629344076,0
1.103787258620235,5.1364046183846295,0
3.5658781049503787,4.387739752462558,0
4.878823324237976,2.0643120000019914,0
3.0774203564841933,3.122064187146597,0
3.260805558709567,2.0236783117585526,0
1.0048291388428654,3.4583971403342333,0
2.510393919713251,2.7473656986638417,0
2.367749850091652,3.308205801885782,0
4.017436276863907,4.090305901444563,0
1.8936184918598484,3.298430719213283,0
3.1487740913476965,4.271115425556798,0
2.093621419898004,3.46723891886193,0
3.741135427401227,1.7485047453320992,0
2.223277013240987,3.530170458925989,0
2.8612049646729125,3.4336949165388897,0
1.0544464524985246,2.180927121804505,0
1.7858489924209118,1.853411203583645,0
0.5292954596393233,2.731780555017491,0
4.387639180161588,3.802821610540696,0
4.779459108001296,3.2502231903142884,0
2.787492200950565,3.277293815915294,0
2.5367005742658346,2.372948058707177,0
4.420244807705181,3.9295891804185805,0
1.8765115907777896,3.1301602188669273,0
0.9074888306841071,3.3285167530565087,0
3.138640045267577,3.639678598416854,0
2.731236899330245,3.4999693454796734,0
1.6340820147437314,2.7263644753144503,0
2.741586366364675,3.418182133456491,0
3.2655687557551465,3.672041915909648,0
3.2925029137049093,3.8498819269966185,0
3.1025965850103714,3.9765178266574064,0
4.1916988097579395,4.111415100914085,0
2.766819163244113,4.228740872064993,0
2.3020915006652483,3.737409765541035,0
3.720922357459938,2.681689719589104,0
2.9305480841061136,2.959409729182284,0
3.451056675075518,3.5269261652878185,0
3.000852456247511,3.6271063930387406,0
0.7956025689142194,3.181112889412144,0
4.49875919448789,4.492294814254976,0
4.086466123254503,3.76335501529705,0
1.5903154560087147,3.702369938379691,0
5.136718853560512,4.517421476519928,0
1.9310800332347298,2.2732449796323935,0
2.765892489322239,3.361576605545847,0
3.1591971567135713,3.62930478666045,0
3.888102727495323,1.7476710078491902,0
3.018904884164109,2.5855420300114123,0
4.102571203744944,3.424014933696288,0
2.838046656744539,2.8004625535000813,0
3.934944853715756,2.214612047781036,0
2.8467043107978363,2.7331668582254363,0
3.052648037125438,1.888547949061228,0
3.6809222195243883,2.6206056076139648,0
4.381751803765582,2.6270173121227427,0
2.9884860014405983,2.974390258466748,0
1.785859295781021,4.0738940330874875,0
1.4515150157205474,4.378954055879332,0
2.3794849205073403,3.597961225962074,0
3.861826650641046,1.2473269968341736,0
2.871299983228106,3.167569873498687,0
2.060616715703035,3.6152748829798846,0
2.4357819515679457,4.2302067577323275,0
1.838087724220234,3.3478035822727357,0
1.276269484407841,3.190052225752936,0
3.929400059969848,2.31811885178365,0
2.8602929097336456,2.19796011812596,0
3.982398087447606,3.4138548348924345,0
2.9805344188824674,3.3444007645789724,0
2.9794067498118406,4.216369104159058,0
2.5921470161820483,3.1321924556570244,0
3.100087688547056,3.062912731224538,0
3.672869291308981,3.8690234127516687,0
2.6859359379974306,3.8647839578915746,0
4.046391145352105,3.6247353369295374,0
2.020456153918641,2.76586358603964,0
2.6348474173448753,4.1356261184629455,0
4.431027853676739,2.6334629828003853,0
3.6211862312047947,3.1525296354612795,0
3.0279075079739197,2.6526546215010725,0
2.4974065402821823,4.17734517502997,0
2.831538008297018,3.850872030967391,0
1.9790435875414858,3.5501196648726436,0
3.1472702861691415,3.995673530420606,0
3.6535018910512043,2.841063530265748,0
4.222446656314941,2.650137599881218,0
1.0523718088911622,4.148456476206208,0
3.531131459732487,3.065308473259931,0
3.015412607327669,2.9536997983501214,0
3.7017211710896953,3.1623201459796992,0
2.91342297272517,2.9797852128306666,0
1.8261348257892709,3.776633045345119,0
4.479383778017983,2.406996773218107,0
2.83886410294057,2.6192491629661476,0
2.5698086278497767,3.1939923491417312,0
3.122929996491451,2.3323289366928677,0
2.821749941628154,2.613904029607116,0
4.904547243441849,2.973873871338264,0
2.3335831332921737,2.660627866597705,0
1.548472818720564,2.3665431329712656,0
3.4457643125874124,3.8433848942951268,0
4.618006480556163,3.41343022316309,0
1.6609466271161268,4.882450549573489,0
0.5849357772963919,3.59425033925245,0
1.8297354849548784,3.599661535065658,0
2.0788351649038646,4.146396316066518,0
3.460691293033709,1.9542635168996743,0
3.391326838416968,2.8791879791792456,0
3.5577405863003313,3.894612916949664,0
2.7066506376573183,3.5882002474988646,0
0.37442820866684245,2.4945397024095075,0
0.9893679653948619,3.008427424715804,0
3.950119436023699,3.2929946751712227,0
2.1973991233277683,2.6837965924634157,0
3.7883918937614203,3.337525632759713,0
5.139643164613236,2.6884251865673052,0
2.176655513696092,3.5632346747032453,0
3.361207373602208,2.8304766459331074,0
3.075185529494539,4.3912564149259925,0
2.520693443728986,2.0518510468956395,0
3.348824878728071,2.7814689042928498,0
4.9566761719717745,3.7622672564084985,0
0.27172410447866735,2.4897851726276476,0
3.10353884092116,2.336369449102708,0
4.818651343500821,3.0119515657993556,0
3.2013551489537164,3.3764477626949447,0
0.3352345665371983,3.083743726358201,0
3.5527661255221767,4.232163856847249,0
3.3390695519418303,3.0573208466904123,0
2.3340197395818763,3.6678232417090757,0
2.770657328154381,3.5277458152537666,0
3.7141340563467895,2.8071520323698245,0
4.129072223663332,4.454380290572494,0
1.4510711226693616,2.6467999732478202,0
1.376294763574014,3.8648729193441955,0
1.8818988515521002,3.49215636532819,0
1.828776417555611,2.2980006236543202,0
3.792941244845216,2.5562104111801403,0
3.3735195463238044,2.4323323037390976,0
0.4997881231567063,3.055694852737719,0
2.803786226997671,2.504395963474705,0
4.673069018342497,2.488959347108468,0
2.9398664823480174,2.4617599836743587,0
3.6015311852180862,3.4212544851404663,0
2.5463447525874443,2.2188337958874236,0
4.364560108018464,2.0496439254049683,0
5.105437743883485,2.45592446114313,0
2.048560433543539,2.5398626933824424,0
1.569710927041919,2.8993850253501554,0
1.3038665638685734,1.2624503189196297,0
3.2566387617985386,2.538850018642019,0
4.8818264145907175,2.641070032908211,0
6.027492061475451,2.138414914275861,0
3.3462117518575067,3.816633641481883,0
3.057583415621407,3.510999201513919,0
3.5592081959985586,3.5739300319822096,0
4.839057932791264,3.722655611449153,0
1.93161904501451,3.3258950564745082,0
5.098899278084593,2.9352134433056696,0
3.0773123502968325,3.0595292410565076,0
1.8992833474214625,1.9529891100775358,0
3.7615038166345833,2.100072096934668,0
2.987244097983117,2.7109602556523877,0
4.6929860504536896,2.609732691410109,0
2.5743587685354896,1.9626371565077245,0
3.5181252528056284,3.071639665330984,0
2.500402601905214,4.304198246686734,0
0.8278827566005513,3.504716980540073,0
2.7770827142114367,3.3274935981742444,0
2.7395153867002833,2.417881920803291,0
4.035041054150778,3.374319607568587,0
5.513817999824537,3.6779591616914677,0
3.544746746480894,3.250216846422744,0
1.361772573308847,1.779883196486522,0
3.755068653992842,2.7952242314315994,0
1.7029756502470512,2.961836944163714,0
2.7536801427327866,3.6593406195753957,0
1.3218405829817101,2.9205374900197842,0
2.5310149759865372,2.841172364831632,0
1.070532598884923,2.7843853695247356,0
3.0535609424764516,1.6297847403369308,0
2.3735268436111094,2.420705930288903,0
3.633758496541502,3.1761934823460916,0
4.302129903579535,2.974874524558468,0
2.901065060886653,3.4729231995495384,0
5.26478385444817,2.496262744187329,0
3.686256211377725,2.122491790178297,0
1.7510879391931216,3.831505137208069,0
0.9067234150232975,3.126788422171881,0
4.221287774512783,2.55022918277063,0
1.7899679463936828,1.6891761700481287,0
3.939400169407689,2.5743650324367757,0
1.2595149665674943,2.0378942386067798,0
2.697416549665458,3.7056471928828687,0
1.7743557302601514,2.4427805573018895,0
3.2785338780324618,3.310314475966896,0
3.476356611100106,2.89302005220077,0
2.4565521836612834,2.4006145761920217,0
0.8765466687118129,2.8301844580305273,0
2.05695819594827,2.3103937008443567,0
2.7768824055967,2.70861722625938,0
2.1833034695515243,3.8173543905748586,0
1.2249951260564835,2.929292266290522,0
4.050962282674698,3.3738547386156736,0
4.751586055222709,3.0335144642234093,0
3.471135775530752,3.0074369147623643,0
4.545772546892895,2.3291819044543747,0
3.923851490117011,3.3376228307405102,0
5.224133855540398,3.1050699106874187,0
3.807787375062237,3.921275109041707,0
3.442709854480201,3.4156383844603173,0
2.169679763146326,4.292790540780975,0
3.4140899684806985,3.278931911114495,0
3.0199752654065866,3.296179644937826,0
3.104174879772559,3.4876143906278756,0
1.3633308829378177,3.174816945526245,0
2.5584087802264315,4.0929492944882,0
3.985054567164781,3.1505211464549574,0
2.986803259756191,3.2890592281911397,0
5.786855508319855,2.159211458700762,0
2.824518999625857,3.590394318914666,0
3.5521124767198033,1.6317072769154302,0
5.407081326730456,2.3682384309717843,0
3.656099891342829,1.7565317372640878,0
2.08789775954027,2.1848642593968877,0
3.977172162298908,3.2326591329801766,0
2.7932868667816857,3.082051622525488,0
1.9272107106369119,3.3731014105325374,0
3.1702467945368102,3.4682538887461325,0
2.9836756679798135,4.126528268299638,0
3.7237512884984505,2.34635490290413,0
1.0399608313112423,2.1459262872804135,0
2.00289560367363,3.1784982159075645,0
2.0141259860908463,3.353551924914699,0
2.3891395099681794,2.0472823459586618,0
3.050211618184637,2.837941108275557,0
3.019400324681782,3.5647210699781122,0
3.247095066371341,1.9687875166540332,0
2.3845779120051245,3.268310609329788,0
3.388770337563503,3.707983546853274,0
2.5043887097142785,2.42570707727923,0
2.2537658773261957,2.7109400956273344,0
2.486379814540344,2.716685453004541,0
4.179563428157633,2.7544125185467188,0
2.950394240496293,2.1078220784370254,0
3.375849137755807,2.888941166610149,0
3.328159281066325,2.650032379812567,0
1.9740744975273579,3.413170305159576,0
2.728489441402002,4.040654143860635,0
2.859145251429478,3.8648233594340473,0
4.596910144174985,3.7817261275698457,0
4.430306198013293,2.8572542468005038,0
4.2495918570841225,2.625289013181194,0
4.45227196896235,3.206706818222161,0
3.747481225263399,3.3178557690488186,0
3.2078187632203354,3.1546596547422494,0
4.062588928188364,3.212250891176289,0
3.8610756295326136,2.905824989459025,0
3.6643701145211436,3.73367763537653,0
2.392723954280539,3.310917296416196,0
1.859465956069264,2.1657697405109735,0
4.0115699876154975,4.061579434950978,0
2.756532249508364,2.121325540817966,0
2.8056493385664463,2.5650418725094077,0
2.0395626348822455,3.132125038225417,0
2.8337408537728543,4.014703654796648,0
3.7559536649646756,3.449009753769374,0
2.670521463248181,4.644920516653858,0
4.7110134577611085,2.8093803570336515,0
-0.7527406574099316,2.7953137671141532,0
4.915748635213918,2.0726649910308304,0
1.7868040007149888,3.804979172816075,0
3.839232791760972,2.7062341278267152,0
5.259533351818542,2.3310158689242058,0
2.0140200439980553,2.80589403225519,0
1.0665019508330813,3.2466501661468263,0
1.776214901659468,3.7363468156744997,0
2.592132948743069,2.0997356455638037,0
3.091188983444843,3.5808841004795604,0
4.054240211725401,4.630536815429281,0
4.143620795720869,2.955875988119675,0
4.836450481244703,2.2392028154727845,0
2.8865015800225025,3.6122669286488565,0
0.6967688888210093,3.833474464518884,0
2.7455402427245144,3.17359015683375,0
2.9889823976395373,2.1549717121155703,0
1.0926737859225237,3.31437920021063,0
5.74878228436862,3.8064648345898373,0
5.661376520896619,3.6526160073134872,0
4.165662266671758,3.833357976832699,0
2.4804921599421466,1.7254289294913951,0
4.072347422628542,2.9289297156631022,0
3.9309062311085095,2.843355681241185,0
2.714316340119669,2.3808369334353907,0
0.6245883017261704,2.0755934447618536,0
4.456896840665257,3.787059974179528,0
2.7795253435813136,3.137354168213091,0
-0.298080550998034,3.6484892240324873,0
4.1340250302246435,1.9243661992231116,0
6.196323529769982,2.5646718553967878,0
2.56649057733826,4.060274425289114,0
3.5748382850718277,3.1051584456847743,0
3.6566993999607753,3.0861821941902488,0
4.212028722221195,2.01313108237974,0
0.7746393679528683,2.908718894553178,0
1.1233282062167387,3.404356919256212,0
1.050505289076734,2.6951321253498186,0
2.1373944045387745,3.3684625774730357,0
1.7863772592576954,3.120917761235992,0
6.329985883108128,2.135942493386257,0
3.0152429481577134,2.8523045079591456,0
3.0163838165739216,2.8705989668249887,0
1.4869772326367576,3.60101975759661,0
2.059577877395292,2.4462329052097895,0
-0.478247562853344,3.405918505313038,0
1.6428146352056052,2.7405781198917714,0
4.6170869000285935,4.038518926759183,0
0.5214282144606392,3.3678695627793904,0
3.4019965305179523,2.090592342288624,0
2.9248117487095606,2.7740620266228326,0
2.9121569676672823,3.129869611483863,0
4.697909536407366,2.3686999355372436,0
2.3007100859881726,3.539959612225855,0
0.622972933616111,3.507924111668107,0
2.8379164162964,2.6885199612451816,0
3.689928827727734,1.9774402064021988,0
3.288764714628031,3.8934009727152747,0
1.3601106341776021,2.6987557452977176,0
4.035816852002794,2.6702201329254,0
3.384005705948046,2.521348124381541,0
4.457873584991373,3.404468626840733,0
3.0587706541543773,3.039074914958137,0
2.582035825512431,2.615792390335896,0
5.002752613258863,3.7268002131882065,0
2.695012643208637,3.6165543381069516,0
1.2222898432966307,4.850631253155933,0
1.5623776866244368,3.036398194831031,0
3.1670032321916657,2.4754353980511525,0
3.9564956565669247,2.1946580160327303,0
3.7707513921646862,3.772392079387094,0
2.2636569402855415,3.6168148347705857,0
3.4799090070451753,3.346882511016292,0
3.248414985023775,1.2907443558871659,0
2.6348950249325345,3.024185537374493,0
2.7726854934697993,1.5874342765951082,0
2.5746852465896017,2.970583292611163,0
4.844753857321857,2.806541650616777,0
3.0198212474271355,3.439929306070752,0
2.154075849952218,3.594651524266589,0
3.4503660898689836,4.054809533729438,0
3.834891133709499,2.7761305736455077,0
3.834248708947041,3.5744914474266443,0
3.562529979882744,2.2533952270766915,0
3.21122372545673,4.4705493997071715,0
2.477318662199176,2.2338575248583403,0
5.4516811355906345,2.779395681789835,0
4.513209440767491,3.0396007505814726,0
2.0489206577312515,2.3872767744962977,0
2.8290647879485267,2.9212591791426794,0
2.6766873584605118,3.3181633832225117,0
1.882700648907714,3.285493955419084,0
1.262031355456801,2.996281890076102,0
5.618117343859804,2.5459093175212795,0
1.5678694701995224,3.968847240198746,0
1.0031926030917073,3.8639812125611894,0
0.475746266164514,4.294434734137926,0
3.529638163010426,2.1035304544847113,0
2.918242600648778,2.909463290474417,0
2.8492618973410275,3.6695424467116244,0
4.679856259074883,3.1165055543971425,0
-0.04197354909493134,3.4119736620000145,0
2.3588697074252205,3.3509141978776684,0
1.739649055785171,2.329944218848032,0
3.98032454168644,2.204248272355492,0
2.670362815175183,3.987539893592517,0
2.5453145367577026,3.097725483666712,0
1.3608783132927915,2.5042998844139293,0
2.5712405917673014,3.8667133478586675,0
5.06161169844926,4.020537910233451,0
2.2935363068160104,2.3682734196778035,0
4.811330142170316,3.9330925366468996,0
3.7311088545928452,2.60183361978049,0
5.535736678649323,1.5094059297461933,0
2.56885788127072,3.4464312571742233,0
1.6794376077098074,2.8585106589304203,0
2.0210914418103787,2.290546620874771,0
2.225910036542139,3.785772473092352,0
3.8518404750881006,2.8317303844109114,0
1.3357919755538612,2.846138962641154,0
4.148844418526013,3.826864423782386,0
4.576823454722895,2.443631584132814,0
1.5136613211265846,3.0338672019708346,0
3.003765976840203,3.6353073547908807,0
3.760676704663613,4.208922398824203,0
2.961694667300468,2.087025802955754,0
3.479666497875102,3.2329806052835672,0
3.1812145205445175,3.670771470829955,0
2.236190758490253,3.2956708528116225,0
3.764910715652301,1.8536871986451233,0
3.524225907996377,2.2675555301407058,0
2.8511009745683324,2.9592773736203264,0
2.3955421343186534,3.81115575202411,0
2.4669225746384202,3.398547868732956,0
3.0762918061324367,2.97722896599926,0
3.267804311839561,3.9225627776136602,0
1.1900490006372044,4.045121408350298,0
3.630757236084039,3.255689990403938,0
3.101196864085859,2.597435136223701,0
5.450847265016212,3.148030947495302,0
2.3088294215603726,2.623297608280756,0
